fact_id,bk_order_id,sk_client,sk_employee,sk_date,quantity,unit_price,discount,total_amount,delivery_status
1067,10630,40.0,2,19970813,12.0,24.0,0.050000000745058,273.59999978542334,Livrée
1068,10630,40.0,2,19970813,35.0,18.0,0.0,630.0,Livrée
1069,10631,42.0,9,19970814,8.0,7.75,0.1000000014901161,55.7999999076128,Livrée
1070,10632,87.0,9,19970814,30.0,19.0,0.050000000745058,541.499999575317,Livrée
1071,10632,87.0,9,19970814,20.0,2.5,0.050000000745058,47.499999962747104,Livrée
1072,10633,21.0,8,19970815,36.0,38.0,0.1500000059604644,1162.7999918460848,Livrée
1073,10633,21.0,8,19970815,13.0,6.0,0.1500000059604644,66.29999953508378,Livrée
1074,10633,21.0,8,19970815,35.0,31.23,0.1500000059604644,929.0924934849144,Livrée
1075,10633,21.0,8,19970815,80.0,49.3,0.1500000059604644,3352.3999764919286,Livrée
1076,10634,24.0,5,19970815,35.0,30.0,0.0,1050.0,Livrée
1077,10634,24.0,5,19970815,50.0,62.5,0.0,3125.0,Livrée
1078,10634,24.0,5,19970815,15.0,53.0,0.0,795.0,Livrée
1079,10634,24.0,5,19970815,2.0,7.75,0.0,15.5,Livrée
1080,10635,50.0,9,19970818,10.0,22.0,0.1000000014901161,197.99999967217445,Livrée
1081,10635,50.0,9,19970818,15.0,21.35,0.1000000014901161,288.2249995227903,Livrée
1082,10635,50.0,9,19970818,40.0,21.0,0.0,840.0,Livrée
1083,10636,88.0,5,19970819,25.0,22.0,0.0,550.0,Livrée
1084,10636,88.0,5,19970819,6.0,13.25,0.0,79.5,Livrée
1085,10637,63.0,7,19970819,10.0,21.0,0.0,210.0,Livrée
1086,10637,63.0,7,19970819,25.0,16.25,0.050000000745058,385.9374996973202,Livrée
1087,10637,63.0,7,19970819,60.0,38.0,0.050000000745058,2165.999998301268,Livrée
1088,10638,48.0,4,19970820,20.0,9.5,0.0,190.0,Livrée
1089,10638,48.0,4,19970820,21.0,21.05,0.0,442.05,Livrée
1090,10638,48.0,4,19970820,60.0,34.8,0.0,2088.0,Livrée
1091,10639,71.0,8,19970820,8.0,62.5,0.0,500.0,Livrée
1092,10640,87.0,5,19970821,20.0,36.0,0.25,540.0,Livrée
1093,10640,87.0,5,19970821,15.0,15.0,0.25,168.75,Livrée
1094,10641,36.0,5,19970822,50.0,19.0,0.0,950.0,Livrée
1095,10641,36.0,5,19970822,60.0,18.4,0.0,1104.0,Livrée
1096,10642,74.0,8,19970822,30.0,10.0,0.2000000029802322,239.99999910593033,Livrée
1097,10642,74.0,8,19970822,20.0,28.5,0.2000000029802322,455.9999983012676,Livrée
1098,10643,2.0,7,19970825,15.0,45.6,0.25,513.0,Livrée
1099,10643,2.0,7,19970825,21.0,18.0,0.25,283.5,Livrée
1100,10643,2.0,7,19970825,2.0,12.0,0.25,18.0,Livrée
1101,10644,89.0,4,19970825,4.0,62.5,0.1000000014901161,224.99999962747097,Livrée
1102,10644,89.0,4,19970825,20.0,46.0,0.0,920.0,Livrée
1103,10644,89.0,4,19970825,21.0,12.0,0.1000000014901161,226.79999962449074,Livrée
1104,10645,35.0,5,19970826,20.0,62.5,0.0,1250.0,Livrée
1105,10645,35.0,5,19970826,15.0,19.0,0.0,285.0,Livrée
1106,10646,38.0,10,19970827,15.0,18.0,0.25,202.5,Livrée
1107,10646,38.0,10,19970827,18.0,31.0,0.25,418.5,Livrée
1108,10646,38.0,10,19970827,30.0,21.5,0.25,483.75,Livrée
1109,10646,38.0,10,19970827,35.0,13.0,0.25,341.25,Livrée
1110,10647,62.0,5,19970827,30.0,9.2,0.0,276.0,Livrée
1111,10647,62.0,5,19970827,20.0,18.0,0.0,360.0,Livrée
1112,10648,68.0,6,19970828,15.0,21.0,0.0,315.0,Livrée
1113,10648,68.0,6,19970828,15.0,4.5,0.1500000059604644,57.374999597668655,Livrée
1114,10649,51.0,6,19970828,20.0,45.6,0.0,912.0,Livrée
1115,10649,51.0,6,19970828,15.0,34.8,0.0,522.0,Livrée
1116,10650,22.0,6,19970829,30.0,25.89,0.0,776.7,Livrée
1117,10650,22.0,6,19970829,25.0,32.8,0.050000000745058,778.9999993890524,Livrée
1118,10650,22.0,6,19970829,30.0,7.45,0.0,223.5,Livrée
1119,10651,87.0,9,19970901,12.0,9.2,0.25,82.8,Livrée
1120,10651,87.0,9,19970901,20.0,21.0,0.25,315.0,Livrée
1121,10652,32.0,5,19970901,2.0,25.89,0.25,38.835,Livrée
1122,10652,32.0,5,19970901,20.0,14.0,0.0,280.0,Livrée
1123,10653,26.0,2,19970902,30.0,17.45,0.1000000014901161,471.1499992199242,Livrée
1124,10653,26.0,2,19970902,20.0,34.0,0.1000000014901161,611.999998986721,Livrée
1125,10654,6.0,6,19970902,12.0,22.0,0.1000000014901161,237.59999960660934,Livrée
1126,10654,6.0,6,19970902,20.0,18.0,0.1000000014901161,323.9999994635582,Livrée
1127,10654,6.0,6,19970902,6.0,7.45,0.1000000014901161,40.22999993339181,Livrée
1128,10655,67.0,2,19970903,20.0,9.65,0.2000000029802322,154.39999942481518,Livrée
1129,10656,33.0,7,19970904,3.0,23.25,0.1000000014901161,62.7749998960644,Livrée
1130,10656,33.0,7,19970904,28.0,19.45,0.1000000014901161,490.13999918848276,Livrée
1131,10656,33.0,7,19970904,6.0,9.5,0.1000000014901161,51.29999991506338,Livrée
1132,10657,72.0,3,19970904,50.0,15.5,0.0,775.0,Livrée
1133,10657,72.0,3,19970904,24.0,9.65,0.0,231.60000000000002,Livrée
1134,10657,72.0,3,19970904,45.0,12.0,0.0,540.0,Livrée
1135,10657,72.0,3,19970904,10.0,9.5,0.0,95.0,Livrée
1136,10657,72.0,3,19970904,45.0,38.0,0.0,1710.0,Livrée
1137,10657,72.0,3,19970904,30.0,34.0,0.0,1020.0,Livrée
1138,10658,64.0,5,19970905,60.0,10.0,0.0,600.0,Livrée
1139,10658,64.0,5,19970905,70.0,18.4,0.050000000745058,1223.5999990403654,Livrée
1140,10658,64.0,5,19970905,55.0,34.0,0.050000000745058,1776.4999986067417,Livrée
1141,10658,64.0,5,19970905,70.0,13.0,0.050000000745058,864.4999993219973,Livrée
1142,10659,63.0,8,19970905,20.0,12.5,0.050000000745058,237.4999998137355,Livrée
1143,10659,63.0,8,19970905,24.0,18.4,0.050000000745058,419.5199996709824,Livrée
1144,10659,63.0,8,19970905,40.0,15.0,0.050000000745058,569.9999995529653,Livrée
1145,10660,37.0,9,19970908,21.0,81.0,0.0,1701.0,Livrée
1146,10661,38.0,8,19970909,3.0,18.0,0.2000000029802322,43.19999983906746,Livrée
1147,10661,38.0,8,19970909,49.0,13.25,0.2000000029802322,519.3999980650842,Livrée
1148,10662,49.0,4,19970909,10.0,12.5,0.0,125.0,Livrée
1149,10663,10.0,3,19970910,30.0,18.4,0.050000000745058,524.3999995887281,Livrée
1150,10663,10.0,3,19970910,30.0,14.0,0.050000000745058,398.9999996870757,Livrée
1151,10663,10.0,3,19970910,20.0,53.0,0.050000000745058,1006.9999992102386,Livrée
1152,10664,29.0,2,19970910,24.0,31.0,0.1500000059604644,632.3999955654145,Livrée
1153,10664,29.0,2,19970910,12.0,38.0,0.1500000059604644,387.59999728202826,Livrée
1154,10664,29.0,2,19970910,15.0,21.05,0.1500000059604644,268.3874981179834,Livrée
1155,10665,49.0,2,19970911,20.0,53.0,0.0,1060.0,Livrée
1156,10665,49.0,2,19970911,1.0,55.0,0.0,55.0,Livrée
1157,10665,49.0,2,19970911,10.0,18.0,0.0,180.0,Livrée
1158,10666,69.0,8,19970912,36.0,123.79,0.0,4456.4400000000005,Livrée
1159,10666,69.0,8,19970912,10.0,21.05,0.0,210.5,Livrée
1160,10667,21.0,8,19970912,45.0,36.0,0.2000000029802322,1295.9999951720238,Livrée
1161,10667,21.0,8,19970912,14.0,21.5,0.2000000029802322,240.7999991029501,Livrée
1162,10668,87.0,2,19970915,8.0,12.5,0.1000000014901161,89.99999985098839,Livrée
1163,10668,87.0,2,19970915,4.0,24.0,0.1000000014901161,86.39999985694885,Livrée
1164,10668,87.0,2,19970915,15.0,33.25,0.1000000014901161,448.8749992568046,Livrée
1165,10669,74.0,3,19970915,30.0,19.0,0.0,570.0,Livrée
1166,10670,26.0,5,19970916,32.0,9.0,0.0,288.0,Livrée
1167,10670,26.0,5,19970916,60.0,12.0,0.0,720.0,Livrée
1168,10670,26.0,5,19970916,25.0,14.0,0.0,350.0,Livrée
1169,10670,26.0,5,19970916,50.0,15.0,0.0,750.0,Livrée
1170,10670,26.0,5,19970916,25.0,7.75,0.0,193.75,Livrée
1171,10671,27.0,2,19970917,10.0,17.45,0.0,174.5,Livrée
1172,10671,27.0,2,19970917,10.0,49.3,0.0,493.0,Livrée
1173,10671,27.0,2,19970917,12.0,21.05,0.0,252.60000000000002,Livrée
1174,10672,6.0,10,19970917,15.0,263.5,0.1000000014901161,3557.249994110316,Livrée
1175,10672,6.0,10,19970917,12.0,21.5,0.0,258.0,Livrée
1176,10673,91.0,3,19970918,3.0,17.45,0.0,52.349999999999994,Livrée
1177,10673,91.0,3,19970918,6.0,14.0,0.0,84.0,Livrée
1178,10673,91.0,3,19970918,6.0,46.0,0.0,276.0,Livrée
1179,10674,39.0,5,19970918,5.0,9.0,0.0,45.0,Livrée
1180,10675,26.0,6,19970919,30.0,23.25,0.0,697.5,Livrée
1181,10675,26.0,6,19970919,10.0,32.8,0.0,328.0,Livrée
1182,10675,26.0,6,19970919,30.0,13.25,0.0,397.5,Livrée
1183,10676,81.0,3,19970922,2.0,31.0,0.0,62.0,Livrée
1184,10676,81.0,3,19970922,7.0,9.2,0.0,64.39999999999999,Livrée
1185,10676,81.0,3,19970922,21.0,19.45,0.0,408.45,Livrée
1186,10677,4.0,2,19970922,30.0,31.23,0.1500000059604644,796.3649944156409,Livrée
1187,10677,4.0,2,19970922,8.0,2.5,0.1500000059604644,16.999999880790714,Livrée
1188,10678,72.0,8,19970923,100.0,38.0,0.0,3800.0,Livrée
1189,10678,72.0,8,19970923,30.0,2.5,0.0,75.0,Livrée
1190,10678,72.0,8,19970923,120.0,9.65,0.0,1158.0,Livrée
1191,10678,72.0,8,19970923,30.0,7.45,0.0,223.5,Livrée
1192,10679,8.0,9,19970923,12.0,55.0,0.0,660.0,Livrée
1193,10680,56.0,2,19970924,50.0,17.45,0.25,654.375,Livrée
1194,10680,56.0,2,19970924,20.0,12.5,0.25,187.5,Livrée
1195,10680,56.0,2,19970924,40.0,14.0,0.25,420.0,Livrée
1196,10681,33.0,4,19970925,30.0,9.2,0.1000000014901161,248.39999958872795,Livrée
1197,10681,33.0,4,19970925,12.0,10.0,0.1000000014901161,107.99999982118607,Livrée
1198,10681,33.0,4,19970925,28.0,33.25,0.0,931.0,Livrée
1199,10682,4.0,4,19970925,30.0,2.5,0.0,75.0,Livrée
1200,10682,4.0,4,19970925,4.0,17.0,0.0,68.0,Livrée
1201,10682,4.0,4,19970925,30.0,7.75,0.0,232.5,Livrée
1202,10683,19.0,3,19970926,9.0,7.0,0.0,63.0,Livrée
1203,10684,57.0,4,19970926,20.0,18.4,0.0,368.0,Livrée
1204,10684,57.0,4,19970926,40.0,9.5,0.0,380.0,Livrée
1205,10684,57.0,4,19970926,30.0,34.0,0.0,1020.0,Livrée
1206,10685,32.0,5,19970929,20.0,31.0,0.0,620.0,Livrée
1207,10685,32.0,5,19970929,4.0,9.65,0.0,38.6,Livrée
1208,10685,32.0,5,19970929,15.0,9.5,0.0,142.5,Livrée
1209,10686,60.0,3,19970930,30.0,39.0,0.2000000029802322,935.9999965131283,Livrée
1210,10686,60.0,3,19970930,15.0,31.23,0.0,468.45,Livrée
1211,10687,38.0,10,19970930,50.0,97.0,0.25,3637.5,Livrée
1212,10687,38.0,10,19970930,10.0,123.79,0.0,1237.9,Livrée
1213,10687,38.0,10,19970930,6.0,19.0,0.25,85.5,Livrée
1214,10688,84.0,5,19971001,18.0,31.0,0.1000000014901161,502.1999991685152,Livrée
1215,10688,84.0,5,19971001,60.0,45.6,0.1000000014901161,2462.3999959230423,Livrée
1216,10688,84.0,5,19971001,14.0,14.0,0.0,196.0,Livrée
1217,10689,6.0,2,19971001,35.0,18.0,0.25,472.5,Livrée
1218,10690,35.0,2,19971002,20.0,38.0,0.25,570.0,Livrée
1219,10690,35.0,2,19971002,30.0,13.0,0.25,292.5,Livrée
1220,10691,64.0,3,19971003,30.0,18.0,0.0,540.0,Livrée
1221,10691,64.0,3,19971003,40.0,123.79,0.0,4951.6,Livrée
1222,10691,64.0,3,19971003,40.0,46.0,0.0,1840.0,Livrée
1223,10691,64.0,3,19971003,24.0,19.45,0.0,466.79999999999995,Livrée
1224,10691,64.0,3,19971003,48.0,49.3,0.0,2366.3999999999996,Livrée
1225,10692,2.0,5,19971003,20.0,43.9,0.0,878.0,Livrée
1226,10693,90.0,4,19971006,6.0,97.0,0.0,582.0,Livrée
1227,10693,90.0,4,19971006,60.0,7.45,0.1500000059604644,379.94999733567244,Livrée
1228,10693,90.0,4,19971006,30.0,36.0,0.1500000059604644,917.9999935626985,Livrée
1229,10693,90.0,4,19971006,15.0,15.0,0.1500000059604644,191.24999865889552,Livrée
1230,10694,64.0,9,19971006,90.0,30.0,0.0,2700.0,Livrée
1231,10694,64.0,9,19971006,25.0,55.0,0.0,1375.0,Livrée
1232,10694,64.0,9,19971006,50.0,15.0,0.0,750.0,Livrée
1233,10695,91.0,8,19971007,10.0,40.0,0.0,400.0,Livrée
1234,10695,91.0,8,19971007,4.0,38.0,0.0,152.0,Livrée
1235,10695,91.0,8,19971007,20.0,4.5,0.0,90.0,Livrée
1236,10696,90.0,9,19971008,20.0,39.0,0.0,780.0,Livrée
1237,10696,90.0,9,19971008,18.0,12.0,0.0,216.0,Livrée
1238,10697,48.0,4,19971008,7.0,9.2,0.25,48.3,Livrée
1239,10697,48.0,4,19971008,9.0,18.0,0.25,121.5,Livrée
1240,10697,48.0,4,19971008,30.0,13.25,0.25,298.125,Livrée
1241,10697,48.0,4,19971008,30.0,15.0,0.25,337.5,Livrée
1242,10698,21.0,5,19971009,15.0,21.0,0.0,315.0,Livrée
1243,10698,21.0,5,19971009,8.0,39.0,0.050000000745058,296.39999976754194,Livrée
1244,10698,21.0,5,19971009,12.0,123.79,0.050000000745058,1411.2059988932313,Livrée
1245,10698,21.0,5,19971009,65.0,21.05,0.050000000745058,1299.8374989805745,Livrée
1246,10698,21.0,5,19971009,8.0,15.0,0.050000000745058,113.99999991059305,Livrée
1247,10699,53.0,4,19971009,12.0,9.5,0.0,114.0,Livrée
1248,10700,72.0,4,19971010,5.0,18.0,0.2000000029802322,71.9999997317791,Livrée
1249,10700,72.0,4,19971010,12.0,14.0,0.2000000029802322,134.39999949932098,Livrée
1250,10700,72.0,4,19971010,40.0,12.5,0.2000000029802322,399.9999985098839,Livrée
1251,10700,72.0,4,19971010,60.0,21.5,0.2000000029802322,1031.9999961555004,Livrée
1252,10701,38.0,7,19971013,42.0,55.0,0.1500000059604644,1963.4999862313273,Livrée
1253,10701,38.0,7,19971013,20.0,21.5,0.1500000059604644,365.49999743700033,Livrée
1254,10701,38.0,7,19971013,35.0,18.0,0.1500000059604644,535.4999962449075,Livrée
1255,10702,2.0,5,19971013,6.0,10.0,0.0,60.0,Livrée
1256,10702,2.0,5,19971013,15.0,18.0,0.0,270.0,Livrée
1257,10703,25.0,7,19971014,5.0,19.0,0.0,95.0,Livrée
1258,10703,25.0,7,19971014,35.0,55.0,0.0,1925.0,Livrée
1259,10703,25.0,7,19971014,35.0,15.0,0.0,525.0,Livrée
1260,10704,63.0,7,19971014,6.0,22.0,0.0,132.0,Livrée
1261,10704,63.0,7,19971014,35.0,4.5,0.0,157.5,Livrée
1262,10704,63.0,7,19971014,24.0,12.75,0.0,306.0,Livrée
1263,10705,36.0,10,19971015,20.0,12.5,0.0,250.0,Livrée
1264,10705,36.0,10,19971015,4.0,32.0,0.0,128.0,Livrée
1265,10706,56.0,9,19971016,20.0,17.45,0.0,349.0,Livrée
1266,10706,56.0,9,19971016,24.0,46.0,0.0,1104.0,Livrée
1267,10706,56.0,9,19971016,8.0,55.0,0.0,440.0,Livrée
1268,10707,5.0,5,19971016,21.0,24.0,0.0,504.0,Livrée
1269,10707,5.0,5,19971016,40.0,19.5,0.0,780.0,Livrée
1270,10707,5.0,5,19971016,28.0,15.0,0.1500000059604644,356.999997496605,Livrée
1271,10708,78.0,7,19971017,4.0,21.35,0.0,85.4,Livrée
1272,10708,78.0,7,19971017,5.0,19.0,0.0,95.0,Livrée
1273,10709,32.0,2,19971017,40.0,40.0,0.0,1600.0,Livrée
1274,10709,32.0,2,19971017,28.0,53.0,0.0,1484.0,Livrée
1275,10709,32.0,2,19971017,10.0,34.0,0.0,340.0,Livrée
1276,10710,28.0,2,19971020,5.0,9.2,0.0,46.0,Livrée
1277,10710,28.0,2,19971020,5.0,9.5,0.0,47.5,Livrée
1278,10711,72.0,6,19971021,12.0,9.2,0.0,110.39999999999999,Livrée
1279,10711,72.0,6,19971021,42.0,9.65,0.0,405.3,Livrée
1280,10711,72.0,6,19971021,120.0,32.8,0.0,3935.9999999999995,Livrée
1281,10712,38.0,4,19971021,3.0,32.8,0.050000000745058,93.47999992668629,Livrée
1282,10712,38.0,4,19971021,30.0,38.0,0.0,1140.0,Livrée
1283,10713,72.0,2,19971022,18.0,31.0,0.0,558.0,Livrée
1284,10713,72.0,2,19971022,30.0,31.23,0.0,936.9,Livrée
1285,10713,72.0,2,19971022,110.0,9.5,0.0,1045.0,Livrée
1286,10713,72.0,2,19971022,24.0,12.0,0.0,288.0,Livrée
1287,10714,72.0,6,19971022,30.0,19.0,0.25,427.5,Livrée
1288,10714,72.0,6,19971022,27.0,39.0,0.25,789.75,Livrée
1289,10714,72.0,6,19971022,50.0,9.5,0.25,356.25,Livrée
1290,10714,72.0,6,19971022,18.0,38.0,0.25,513.0,Livrée
1291,10714,72.0,6,19971022,12.0,13.25,0.25,119.25,Livrée
1292,10715,10.0,4,19971023,21.0,31.0,0.0,651.0,Livrée
1293,10715,10.0,4,19971023,30.0,21.5,0.0,645.0,Livrée
1294,10716,65.0,5,19971024,5.0,10.0,0.0,50.0,Livrée
1295,10716,65.0,5,19971024,7.0,53.0,0.0,371.0,Livrée
1296,10716,65.0,5,19971024,10.0,28.5,0.0,285.0,Livrée
1297,10717,26.0,2,19971024,32.0,10.0,0.050000000745058,303.9999997615815,Livrée
1298,10717,26.0,2,19971024,15.0,7.45,0.0,111.75,Livrée
1299,10717,26.0,2,19971024,25.0,36.0,0.050000000745058,854.9999993294479,Livrée
1300,10718,40.0,2,19971027,36.0,38.0,0.0,1368.0,Livrée
1301,10718,40.0,2,19971027,20.0,17.45,0.0,349.0,Livrée
1302,10718,40.0,2,19971027,40.0,19.0,0.0,760.0,Livrée
1303,10718,40.0,2,19971027,20.0,49.3,0.0,986.0,Livrée
1304,10719,46.0,9,19971027,12.0,62.5,0.25,562.5,Livrée
1305,10719,46.0,9,19971027,3.0,25.89,0.25,58.2525,Livrée
1306,10719,46.0,9,19971027,40.0,7.45,0.25,223.5,Livrée
1307,10720,62.0,9,19971028,21.0,18.0,0.0,378.0,Livrée
1308,10720,62.0,9,19971028,8.0,21.5,0.0,172.0,Livrée
1309,10721,64.0,6,19971029,50.0,19.45,0.050000000745058,923.8749992754312,Livrée
1310,10722,72.0,9,19971029,3.0,19.0,0.0,57.0,Livrée
1311,10722,72.0,9,19971029,50.0,12.5,0.0,625.0,Livrée
1312,10722,72.0,9,19971029,45.0,12.5,0.0,562.5,Livrée
1313,10722,72.0,9,19971029,42.0,7.75,0.0,325.5,Livrée
1314,10723,90.0,4,19971030,15.0,31.23,0.0,468.45,Livrée
1315,10724,52.0,9,19971030,16.0,31.0,0.0,496.0,Livrée
1316,10724,52.0,9,19971030,5.0,28.5,0.0,142.5,Livrée
1317,10725,22.0,5,19971031,12.0,9.65,0.0,115.80000000000001,Livrée
1318,10725,22.0,5,19971031,4.0,7.0,0.0,28.0,Livrée
1319,10725,22.0,5,19971031,6.0,24.0,0.0,144.0,Livrée
1320,10726,20.0,5,19971103,25.0,22.0,0.0,550.0,Livrée
1321,10726,20.0,5,19971103,5.0,21.0,0.0,105.0,Livrée
1322,10727,67.0,3,19971103,20.0,39.0,0.050000000745058,740.9999994188548,Livrée
1323,10727,67.0,3,19971103,10.0,38.0,0.050000000745058,360.999999716878,Livrée
1324,10727,67.0,3,19971103,10.0,55.0,0.050000000745058,522.4999995902182,Livrée
1325,10728,63.0,5,19971104,15.0,25.89,0.0,388.35,Livrée
1326,10728,63.0,5,19971104,6.0,18.4,0.0,110.39999999999999,Livrée
1327,10728,63.0,5,19971104,12.0,24.0,0.0,288.0,Livrée
1328,10728,63.0,5,19971104,15.0,34.0,0.0,510.0,Livrée
1329,10729,48.0,9,19971104,50.0,18.0,0.0,900.0,Livrée
1330,10729,48.0,9,19971104,30.0,10.0,0.0,300.0,Livrée
1331,10729,48.0,9,19971104,40.0,16.25,0.0,650.0,Livrée
1332,10730,10.0,6,19971105,15.0,17.45,0.050000000745058,248.66249980498108,Livrée
1333,10730,10.0,6,19971105,3.0,12.5,0.050000000745058,35.62499997206033,Livrée
1334,10730,10.0,6,19971105,10.0,21.05,0.050000000745058,199.9749998431653,Livrée
1335,10731,15.0,8,19971106,40.0,10.0,0.050000000745058,379.99999970197683,Livrée
1336,10731,15.0,8,19971106,30.0,53.0,0.050000000745058,1510.499998815358,Livrée
1337,10732,10.0,4,19971106,20.0,18.0,0.0,360.0,Livrée
1338,10733,6.0,2,19971107,16.0,23.25,0.0,372.0,Livrée
1339,10733,6.0,2,19971107,20.0,45.6,0.0,912.0,Livrée
1340,10733,6.0,2,19971107,25.0,7.0,0.0,175.0,Livrée
1341,10734,32.0,3,19971107,30.0,25.0,0.0,750.0,Livrée
1342,10734,32.0,3,19971107,15.0,25.89,0.0,388.35,Livrée
1343,10734,32.0,3,19971107,20.0,18.0,0.0,360.0,Livrée
1344,10735,46.0,7,19971110,20.0,28.5,0.1000000014901161,512.9999991506338,Livrée
1345,10735,46.0,7,19971110,2.0,13.0,0.1000000014901161,23.39999996125698,Livrée
1346,10736,38.0,10,19971111,40.0,21.05,0.0,842.0,Livrée
1347,10736,38.0,10,19971111,20.0,7.75,0.0,155.0,Livrée
1348,10737,86.0,3,19971111,4.0,6.0,0.0,24.0,Livrée
1349,10737,86.0,3,19971111,12.0,9.65,0.0,115.80000000000001,Livrée
1350,10738,75.0,3,19971112,3.0,17.45,0.0,52.349999999999994,Livrée
1351,10739,86.0,4,19971112,6.0,19.0,0.0,114.0,Livrée
1352,10739,86.0,4,19971112,18.0,7.0,0.0,126.0,Livrée
1353,10740,90.0,5,19971113,5.0,45.6,0.2000000029802322,182.39999932050705,Livrée
1354,10740,90.0,5,19971113,35.0,18.0,0.2000000029802322,503.9999981224537,Livrée
1355,10740,90.0,5,19971113,40.0,9.5,0.2000000029802322,303.99999886751175,Livrée
1356,10740,90.0,5,19971113,14.0,38.0,0.2000000029802322,425.59999841451645,Livrée
1357,10741,5.0,5,19971114,15.0,19.0,0.2000000029802322,227.9999991506338,Livrée
1358,10742,11.0,4,19971114,20.0,10.0,0.0,200.0,Livrée
1359,10742,11.0,4,19971114,50.0,34.0,0.0,1700.0,Livrée
1360,10742,11.0,4,19971114,35.0,34.8,0.0,1218.0,Livrée
1361,10743,5.0,2,19971117,28.0,12.0,0.050000000745058,319.19999974966055,Livrée
1362,10744,84.0,7,19971117,50.0,18.4,0.2000000029802322,735.9999972581862,Livrée
1363,10745,64.0,10,19971118,24.0,62.5,0.0,1500.0,Livrée
1364,10745,64.0,10,19971118,16.0,19.45,0.0,311.2,Livrée
1365,10745,64.0,10,19971118,45.0,55.0,0.0,2475.0,Livrée
1366,10745,64.0,10,19971118,7.0,34.8,0.0,243.59999999999997,Livrée
1367,10746,15.0,2,19971119,6.0,6.0,0.0,36.0,Livrée
1368,10746,15.0,2,19971119,28.0,14.0,0.0,392.0,Livrée
1369,10746,15.0,2,19971119,9.0,49.3,0.0,443.7,Livrée
1370,10746,15.0,2,19971119,40.0,36.0,0.0,1440.0,Livrée
1371,10747,60.0,7,19971119,8.0,12.5,0.0,100.0,Livrée
1372,10747,60.0,7,19971119,35.0,9.65,0.0,337.75,Livrée
1373,10747,60.0,7,19971119,9.0,43.9,0.0,395.09999999999997,Livrée
1374,10747,60.0,7,19971119,30.0,36.0,0.0,1080.0,Livrée
1375,10748,72.0,4,19971120,44.0,9.0,0.0,396.0,Livrée
1376,10748,72.0,4,19971120,40.0,18.4,0.0,736.0,Livrée
1377,10748,72.0,4,19971120,28.0,38.0,0.0,1064.0,Livrée
1378,10749,39.0,5,19971120,15.0,38.0,0.0,570.0,Livrée
1379,10749,39.0,5,19971120,6.0,55.0,0.0,330.0,Livrée
1380,10749,39.0,5,19971120,10.0,18.0,0.0,180.0,Livrée
1381,10750,88.0,10,19971121,5.0,23.25,0.1500000059604644,98.81249930709602,Livrée
1382,10750,88.0,10,19971121,40.0,9.5,0.1500000059604644,322.99999773502356,Livrée
1383,10750,88.0,10,19971121,25.0,55.0,0.1500000059604644,1168.7499918043616,Livrée
1384,10751,69.0,4,19971124,12.0,31.23,0.1000000014901161,337.28399944156405,Livrée
1385,10751,69.0,4,19971124,30.0,25.89,0.0,776.7,Livrée
1386,10751,69.0,4,19971124,20.0,16.25,0.1000000014901161,292.49999951571226,Livrée
1387,10751,69.0,4,19971124,15.0,15.0,0.0,225.0,Livrée
1388,10752,54.0,3,19971124,8.0,18.0,0.0,144.0,Livrée
1389,10752,54.0,3,19971124,3.0,36.0,0.0,108.0,Livrée
1390,10753,28.0,4,19971125,4.0,9.5,0.0,38.0,Livrée
1391,10753,28.0,4,19971125,5.0,10.0,0.0,50.0,Livrée
1392,10754,50.0,7,19971125,3.0,18.4,0.0,55.199999999999996,Livrée
1393,10755,10.0,5,19971126,30.0,9.5,0.25,213.75,Livrée
1394,10755,10.0,5,19971126,30.0,38.0,0.25,855.0,Livrée
1395,10755,10.0,5,19971126,14.0,19.5,0.25,204.75,Livrée
1396,10755,10.0,5,19971126,25.0,36.0,0.25,675.0,Livrée
1397,10756,76.0,9,19971127,21.0,62.5,0.2000000029802322,1049.9999960884452,Livrée
1398,10756,76.0,9,19971127,20.0,19.0,0.2000000029802322,303.99999886751175,Livrée
1399,10756,76.0,9,19971127,6.0,12.5,0.2000000029802322,59.99999977648258,Livrée
1400,10756,76.0,9,19971127,20.0,36.0,0.2000000029802322,575.9999978542328,Livrée
1401,10757,72.0,7,19971127,30.0,14.0,0.0,420.0,Livrée
1402,10757,72.0,7,19971127,7.0,55.0,0.0,385.0,Livrée
1403,10757,72.0,7,19971127,30.0,49.3,0.0,1479.0,Livrée
1404,10757,72.0,7,19971127,24.0,33.25,0.0,798.0,Livrée
1405,10758,69.0,4,19971128,20.0,31.23,0.0,624.6,Livrée
1406,10758,69.0,4,19971128,60.0,7.0,0.0,420.0,Livrée
1407,10758,69.0,4,19971128,40.0,15.0,0.0,600.0,Livrée
1408,10759,3.0,4,19971128,10.0,32.0,0.0,320.0,Livrée
1409,10760,51.0,5,19971201,12.0,14.0,0.25,126.0,Livrée
1410,10760,51.0,5,19971201,40.0,43.9,0.0,1756.0,Livrée
1411,10760,51.0,5,19971201,30.0,46.0,0.25,1035.0,Livrée
1412,10761,66.0,6,19971202,35.0,14.0,0.25,367.5,Livrée
1413,10761,66.0,6,19971202,18.0,7.75,0.0,139.5,Livrée
1414,10762,25.0,4,19971202,16.0,18.0,0.0,288.0,Livrée
1415,10762,25.0,4,19971202,30.0,9.5,0.0,285.0,Livrée
1416,10762,25.0,4,19971202,28.0,53.0,0.0,1484.0,Livrée
